"action","device_tier","country_tier","unique_id_count","outcome_mean","outcome_sd","sessions_mean","sessions_sd","rounds_mean","rounds_sd","ingame_transactions_mean","ingame_transactions_sd","gift_claims_mean","gift_claims_sd","ad_views_mean","ad_views_sd","friend_thanks_mean","friend_thanks_sd","messages_mean","messages_sd","boss_claims_mean","boss_claims_sd","gifts_sent_mean","gifts_sent_sd"
1,"android_tier3","tier3",1109,0.00900811541929666,0.299985121362333,0.876465284039675,2.90152389687033,2.18034265103697,7.52780234767979,0.321911632100992,1.25174158362821,2.90261496844004,11.368042261204,1.30207394048693,5.46268976323949,0.798917944093778,3.53887113871098,0.0459873760144274,0.440149551856339,0.881875563570784,11.1031236741672,0.512173128944995,7.53134758502976
1,"android_tier3","tier4",832,0,0,0.963942307692308,3.03269751787658,2.12860576923077,6.93646941328301,0.348557692307692,1.27595473762034,3.62740384615385,13.6032175350992,1.43990384615385,6.02631565517618,0.931490384615385,3.87951746722288,0.106971153846154,1.26770473359756,1.07451923076923,13.0684295365118,0.546875,9.12041203091825
1,"android_tier4","tier1",46,0,0,0.5,1.32916013582513,1.15217391304348,3.52115758304534,0.347826086956522,1.36979140835948,1.26086956521739,4.49906055679625,0.91304347826087,3.68676966074651,0.804347826086957,2.76179945540658,0,0,0.0434782608695652,0.294883912309794,0,0
1,"android_tier4","tier2",95,0.0953307150947369,0.929168874771976,0.821052631578947,2.66968381014243,1.78947368421053,6.20894128235276,0.389473684210526,1.41642895926359,2.75789473684211,10.6188469437286,0.768421052631579,2.8563204703498,0.873684210526316,3.95786882600939,0.0842105263157895,0.724394947741596,0.315789473684211,1.57954449328628,0.0315789473684211,0.307793505625546
1,"android_tier4","tier3",207,0.120579710144928,0.912403021671485,0.893719806763285,3.0716854705273,2.19806763285024,7.52112856482373,0.357487922705314,1.221859743035,2.89371980676328,11.0531948190339,1.3719806763285,6.45385317582905,1.22705314009662,4.95333980809352,0.323671497584541,2.54599820169195,0.985507246376812,8.57433416751466,0.0966183574879227,0.776060604836899
1,"android_tier4","tier4",141,0.0353900709219858,0.420233808612193,0.595744680851064,2.50991953031013,1.47517730496454,5.77504676577686,0.283687943262411,1.20905063780727,0.914893617021277,4.46172510151163,0.829787234042553,3.94417734824479,0.397163120567376,1.83567594644166,0.00709219858156028,0.0842151921066519,0.304964539007092,2.90059910661659,0.106382978723404,1.26322788159978
1,"android_tier5","tier1",273,0.0625273749120879,0.769322404078381,0.6996336996337,2.22566081014186,1.61172161172161,6.86552622411274,0.289377289377289,1.33963778321516,2.25641025641026,10.2627344284415,0.794871794871795,3.7103357330416,0.754578754578755,3.83700862755472,0.0549450549450549,0.41202434329775,0.600732600732601,5.7794895502391,0.10989010989011,1.43831919970245
1,"android_tier5","tier2",164,0.104785810079268,0.686552625145372,0.676829268292683,2.61879936806565,1.48780487804878,6.16987317772242,0.274390243902439,1.35359652492789,2.22560975609756,12.5597107443502,1.49390243902439,7.69710084152836,0.890243902439024,4.37647390789972,0.0548780487804878,0.418191384555463,0.164634146341463,1.26915961289298,0.201219512195122,1.41932273682675
1,"android_tier5","tier3",383,0.0872034107310705,1.22208909929832,0.475195822454308,2.1728418674457,0.963446475195822,4.93557665187418,0.138381201044386,0.923324570604684,1.18015665796345,7.33573502468276,0.64490861618799,3.77082613880752,0.483028720626632,3.16461112582684,0.0548302872062663,0.622123882817908,0.297650130548303,2.92760283132872,0.300261096605744,3.54199561207285
1,"android_tier5","tier4",297,0,0,0.606060606060606,2.54082151198662,1.33670033670034,6.75195916671247,0.195286195286195,1.17501207681172,1.76430976430976,10.5931361132826,0.592592592592593,4.6722671242214,0.558922558922559,3.54375109286358,0.0942760942760943,0.769696915956757,1.34680134680135,11.1850647676119,0.915824915824916,8.53745634765771
2,"android_tier1","tier1",1602,0.0134020062234707,0.380097524789856,1.48501872659176,4.35969705735146,3.25156054931336,8.95849340341917,0.471285892634207,1.5396445705214,5.26466916354557,15.7922921029689,2.02059925093633,6.34133797284893,1.5980024968789,5.16662484097105,0.210362047440699,2.02792928452114,1.22347066167291,12.2658455307955,0.956928838951311,10.8562243230363
2,"android_tier1","tier2",869,0.0414371278469505,0.816795631809548,1.3337169159954,4.12830262907051,3.07940161104718,9.26028642703035,0.501726121979287,1.69956873454114,5.27848101265823,16.1413902373993,1.85270425776755,6.68662828807588,1.33716915995397,4.75992891895644,0.15765247410817,1.37430401784485,0.690448791714614,5.11027368627008,0.253164556962025,2.53780262490643
2,"android_tier1","tier3",364,0,0,1.16483516483516,3.71213106619962,2.6456043956044,9.05892600726209,0.318681318681319,1.14154330680134,3.98351648351648,13.3325655184123,1.67307692307692,6.00507043649236,1.03846153846154,4.06336231821569,0.436813186813187,6.34619833777791,1.72252747252747,14.4667354044963,1.03296703296703,9.94608113859117
2,"android_tier1","tier4",74,0,0,0.945945945945946,4.81120806716268,1.82432432432432,9.39448702822617,0.189189189189189,1.04259522971871,0.810810810810811,2.95015985485475,1.16216216216216,5.93348295005123,0.608108108108108,3.33851565559802,0.0135135135135135,0.116247638743819,1.06756756756757,7.89369625571974,0.108108108108108,0.929981109950554
2,"android_tier2","tier1",1383,0.0238172854143167,0.387531005063297,1.470715835141,3.84848382867061,3.45408532176428,9.1394896424635,0.550976138828633,1.63848350833943,6.13593637020969,17.465128455994,2.25813449023861,7.60012024749609,1.76428054953001,5.28925647435261,0.158351409978308,1.29239147212913,0.803326102675343,8.42084557269264,0.828633405639913,8.49433224323255
2,"android_tier2","tier2",777,0.0385842985842986,0.801290391915333,1.26383526383526,3.68070228250189,2.89446589446589,8.9463857100146,0.444015444015444,1.57125215671049,5.07464607464607,15.9833059867981,1.87387387387387,7.10394471145807,1.31788931788932,4.66209785011237,0.202059202059202,1.82313197196809,1.44272844272844,11.4830501160923,0.857142857142857,7.92272137533332
2,"android_tier2","tier3",500,0.00998,0.223159584154479,1.284,4.14749894454356,2.88,9.75335099908861,0.38,1.32177690567537,4.39,14.2903578911557,1.614,6.73615287170816,1.398,5.08835717668434,0.238,2.54131315368456,2.036,14.2415007878165,1.924,18.6856235929689
2,"android_tier2","tier4",95,0.0359901615684211,0.350788703243847,0.789473684210526,2.47495857193828,1.96842105263158,6.45352061525079,0.2,1.02728727673235,3.36842105263158,11.1632495760609,1.10526315789474,3.72305549478452,0.663157894736842,2.44779764806404,0.0421052631578947,0.249074434473261,0.357894736842105,2.24516402032535,0.263157894736842,2.56494588021289
2,"android_tier3","tier1",195,0,0,1.01538461538462,3.12369877746549,2.14358974358974,6.64023175566685,0.41025641025641,1.53175912479381,3.91282051282051,14.4688641801454,1.05641025641026,3.70175459036886,1.12820512820513,4.04599513824924,0.0717948717948718,0.578813538494652,0.692307692307692,5.28737967450449,0.830769230769231,7.70172540068146
2,"android_tier3","tier2",333,0.00897897897897898,0.163850990681006,1.2042042042042,3.74572612441685,3.10810810810811,9.19895687317548,0.48048048048048,1.58790906229856,6.40840840840841,21.4799189253014,1.77777777777778,5.94441003880996,1.56156156156156,5.69823159737416,0.216216216216216,1.72545823530575,1.86786786786787,13.7394193887193,3.17417417417417,28.2615739111152
2,"android_tier3","tier3",367,0.0135967302452316,0.260475879734968,0.841961852861035,2.8918737603041,2.05177111716621,7.13683899904497,0.272479564032698,1.04639903420678,2.50681198910082,10.2655630177362,1.13351498637602,4.50696418176401,0.762942779291553,3.26530696378688,0.141689373297003,1.59972005114809,1.46594005449591,14.9001525875747,0.959128065395095,9.48660069151621
2,"android_tier3","tier4",311,0.00875341060128618,0.154368077383618,0.954983922829582,3.48886235960332,2.08681672025723,7.06254453564104,0.257234726688103,0.976202685632102,2.79099678456592,10.9041890131946,1.2475884244373,5.63798628295895,0.993569131832797,4.3224795520939,0.0771704180064309,0.695951217162863,1.04180064308682,9.04869560937356,1.5016077170418,22.3252893776095
2,"android_tier4","tier1",17,0,0,2.47058823529412,5.20957828258228,5.29411764705882,12.4838130487161,1.11764705882353,2.64297069935462,9.52941176470588,25.3306080835489,4.29411764705882,9.21116649699125,1.88235294117647,5.61117582309154,0.470588235294118,1.17885787199006,3,7.03562363973514,4.88235294117647,20.1304568780156
2,"android_tier4","tier2",44,0.258207482727273,1.71275467653707,1.06818181818182,3.96729494435134,2.04545454545455,7.56354336013727,0.25,0.918162978895334,3.09090909090909,12.5990368436199,1.09090909090909,3.89285679649984,1.27272727272727,5.35425775527632,0.113636363636364,0.753778361444409,1.06818181818182,6.05170637966749,1.22727272727273,8.14080630359962
2,"android_tier4","tier3",75,0.04666277236,0.404111462747703,0.44,1.2328828005938,0.706666666666667,2.52967967918456,0.0666666666666667,0.251123601166961,1.41333333333333,5.79163733870337,0.653333333333333,2.40772031538489,0.346666666666667,1.77439242234306,0.04,0.25679942746421,0.0266666666666667,0.23094010767585,0.08,0.692820323027551
2,"android_tier4","tier4",38,0,0,0.947368421052632,2.8753130820933,1.28947368421053,3.91744466310348,0.210526315789474,0.66405367484304,4.55263157894737,13.871412111559,1.05263157894737,3.73404619625047,0.736842105263158,2.75763520436286,1.05263157894737,6.4888568452305,2.13157894736842,11.4471076309791,0.105263157894737,0.64888568452305
2,"android_tier5","tier1",84,0.142619047619048,1.30712516251359,0.904761904761905,2.54889084131528,1.26190476190476,4.45896699804065,0.214285714285714,0.836968548464493,3.44047619047619,14.4600414857811,1.13095238095238,4.18482560533921,0.619047619047619,2.81948795618185,0.0595238095238095,0.284168220847317,0.761904761904762,5.80738841335686,1.67857142857143,13.9224709708656
2,"android_tier5","tier2",71,0,0,0.169014084507042,0.585196316094199,0.563380281690141,3.15201701575446,0.23943661971831,1.37803989919839,0.422535211267606,2.0470324990859,0.154929577464789,0.888785484707622,0.450704225352113,2.57897395098109,0,0,0.0704225352112676,0.593390829096927,0,0
2,"android_tier5","tier3",115,0.179930914643478,1.16077950975313,0.330434782608696,1.2958891760773,0.791304347826087,4.2415977876886,0.191304347826087,0.981367218265514,0.495652173913044,2.49692411846943,0.28695652173913,1.74096775563571,0.156521739130435,0.969638242795573,0.0173913043478261,0.131296416731491,0.0434782608695652,0.466252404120157,0.0173913043478261,0.186500961648063
2,"android_tier5","tier4",111,0.340858996234234,2.06633516274626,0.45045045045045,1.98969499142109,0.828828828828829,4.15358306191802,0.153153153153153,0.788533716327604,1.26126126126126,6.893622496339,1.26126126126126,7.26975266768436,0.261261261261261,2.20623789911371,0.036036036036036,0.230727226904527,0.0540540540540541,0.483130658740711,0,0
